index,Numéro question,Question,Réponse Attendue,Réponse LLM,Score Qualité (LLM),Documents & Scores Distance (Pour le Seuil),Lieux tiré des métadonnées,Date de début tiré des métadonnées,Seuil utilisé min,Nombre de documents utilisés max,Eval Humaine
faiss_index_short,Question 7 :,Quels spectacles peut-on voir en mars 2026 ?,"En mars 2026, il y a 'Kohlhaas', 'Moi, Elles', 'Ascanio in Alba', 'Maison de Poupée' et 'Le Balcon'.",Aucun spectacle n'est mentionné pour mars 2026 dans les événements fournis.,0.8458,Doc 41 (Score: 0.6790000200271606) | Doc 36 (Score: 0.6610000133514404) | Doc 84 (Score: 0.6600000262260437),Cité Internationale Universitaire de Paris | Théâtre des Gémeaux parisiens | Théâtre du Châtelet,2026-01-29T07:30:00+00:00 | 2025-10-27T19:30:00+00:00 | 2025-11-30T10:00:00+00:00,0.6,3,
faiss_index_short,Question 8 :,Je cherche un spectacle lyrique ou un opéra. Que proposes-tu ?,Tu peux voir 'Ascanio in Alba' (Mozart) ou 'L'homme qui aimait les chiens' (opéra de chambre).,"Je te propose ""Les Talens Lyriques - Louis XIV au crépuscule"" à la Salle Cortot le 10 janvier 2026 à 14h30. Malheureusement, les tarifs ne sont pas précisés.",0.798,Doc 36 (Score: 0.7099999785423279) | Doc 84 (Score: 0.7099999785423279) | Doc 56 (Score: 0.7089999914169312),Théâtre des Gémeaux parisiens | Théâtre du Châtelet | Salle Cortot,2025-10-27T19:30:00+00:00 | 2025-11-30T10:00:00+00:00 | 2026-01-10T14:30:00+00:00,0.6,3,
faiss_index_short,Question 9 :,Y a-t-il des événements gratuits ou sur inscription ?,"Oui, 'Kohlhaas' est sur réservation (experts DRAC) et 'Moi, Elles' est sur inscription.","Oui, il y a un événement gratuit : la Journée Portes Ouvertes dédiées aux métiers du tourisme et de l'hôtellerie à Stephenson Formation. Pour les autres événements, il faut payer ou s'inscrire (réservation pour le Tour de contes).",0.7599,Doc 30 (Score: 0.6330000162124634) | Doc 84 (Score: 0.621999979019165) | Doc 73 (Score: 0.6169999837875366),Stephenson Formation | Théâtre du Châtelet | Paris,2026-02-07T09:00:00+00:00 | 2025-11-30T10:00:00+00:00 | 2025-12-15T07:30:00+00:00,0.6,3,
faiss_index_short,Question 10 :,Quels sont les concerts de musique classique disponibles ?,"Il y a les concerts des 'Talens Lyriques', 'Le Balcon' (récital Contes) et 'Les Cris de Paris'.","Les concerts de musique classique disponibles sont :
- ""LE BALCON : LES LUNDIS MUSICAUX - Contes"" avec Sandrine Piau et David Kadouch, le 23 mars 2026.
- ""LE BALCON : LES LUNDIS MUSICAUX - A New Declaration"" avec Kunal Lahiry et Jarrett Ott, le 12 janvier 2026.

Le concert de Noël n'est pas mentionné comme étant de musique classique.",0.8562,Doc 3 (Score: 0.7120000123977661) | Doc 64 (Score: 0.7110000252723694) | Doc 52 (Score: 0.6959999799728394),Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet | Théâtre de l'Athénée Louis-Jouvet,2026-03-23T19:00:00+00:00 | 2025-12-22T19:00:00+00:00 | 2026-01-12T19:00:00+00:00,0.6,3,
faiss_index_short,Question 11 :,Y a-t-il des spectacles de marionnettes ou visuels ?,"Oui, 'Maison de Poupée' par Plexus Polaire (Yngvild Aspeli) semble correspondre.","Non, il n'y a pas d'informations sur des spectacles de marionnettes ou visuels dans les événements fournis.",0.754,Doc 9 (Score: 0.6840000152587891) | Doc 40 (Score: 0.6840000152587891) | Doc 68 (Score: 0.6819999814033508),mosquée de parisM | mosquée de parisM | Theatre de Belleville,2026-03-17T18:30:00+00:00 | 2026-01-27T18:00:00+00:00 | 2024-07-02T08:00:00+00:00,0.6,3,
faiss_index_short,Question 12 :,Donne-moi une idée de sortie culturelle pour février 2026.,"En février, il y a l'opéra 'L'homme qui aimait les chiens' (Court-Circuit).","En février 2026, tu peux assister aux *Rois de la Supply Chain* le 29 janvier (proche de février) à Paris. C'est un forum gratuit sur inscription pour les professionnels de la logistique.

Pour d'autres idées, je n'ai pas d'autres événements culturels listés pour février 2026.",0.8,Doc 41 (Score: 0.6470000147819519) | Doc 85 (Score: 0.6320000290870667) | Doc 84 (Score: 0.6309999823570251),Cité Internationale Universitaire de Paris | BARLONE | Théâtre du Châtelet,2026-01-29T07:30:00+00:00 | 2025-11-29T21:30:00+00:00 | 2025-11-30T10:00:00+00:00,0.6,3,
faiss_index_short,Question 13 :,Y a-t-il un concert de Beyoncé prévu ?,Je ne trouve aucune information sur un concert de Beyoncé dans les événements.,"Non, il n'y a pas de concert de Beyoncé prévu dans les événements fournis.",0.9555,Doc 98 (Score: 0.6489999890327454) | Doc 86 (Score: 0.6420000195503235) | Doc 68 (Score: 0.6389999985694885),BARLONE | DJOON | Theatre de Belleville,2025-11-27T21:00:00+00:00 | 2025-11-29T22:00:00+00:00 | 2024-07-02T08:00:00+00:00,0.6,3,
faiss_index_short,Question 14 :,Quel est le programme du Festival d'Avignon 2026 ?,"Je ne dispose que des événements culturels à Paris (ou dans la base fournie), pas ceux d'Avignon.",L'information sur le programme du Festival d'Avignon 2026 n'est pas présente dans les événements fournis.,0.8474,Doc 59 (Score: 0.6899999976158142) | Doc 41 (Score: 0.6690000295639038) | Doc 36 (Score: 0.6589999794960022),Pavillons de Bercy - Musée des arts forains | Cité Internationale Universitaire de Paris | Théâtre des Gémeaux parisiens,2025-12-26T09:00:00+00:00 | 2026-01-29T07:30:00+00:00 | 2025-10-27T19:30:00+00:00,0.6,3,
faiss_index_short,Question 15 :,Quels sont les horaires d'ouverture de la Tour Eiffel ?,"Je n'ai pas d'information sur les horaires touristiques de la Tour Eiffel, seulement sur des événements culturels ponctuels.",L'information sur les horaires d'ouverture de la Tour Eiffel n'est pas présente dans les événements fournis.,0.9455,Doc 30 (Score: 0.7289999723434448) | Doc 38 (Score: 0.7089999914169312) | Doc 29 (Score: 0.703000009059906),Stephenson Formation | Le Cordon Bleu Paris | FERRANDI Paris,2026-02-07T09:00:00+00:00 | 2026-01-31T13:30:00+00:00 | 2026-02-07T08:00:00+00:00,0.6,3,
faiss_index_short,Question 16 :,Y a-t-il un événement le 14 juillet 2030 ?,Je n'ai pas d'événements enregistrés pour cette date (ma base s'arrête avant).,"Non, il n'y a pas d'événement prévu le 14 juillet 2030 dans les informations fournies.",0.8235,Doc 30 (Score: 0.6639999747276306) | Doc 25 (Score: 0.6639999747276306) | Doc 41 (Score: 0.6629999876022339),Stephenson Formation | HEC Alumni | Cité Internationale Universitaire de Paris,2026-02-07T09:00:00+00:00 | 2026-02-11T17:30:00+00:00 | 2026-01-29T07:30:00+00:00,0.6,3,
faiss_index_short,Question 17 :,Qui a gagné le match PSG-OM hier ?,"Je suis un assistant culturel, je n'ai pas d'informations sur les résultats sportifs récents.",L'information sur le match PSG-OM n'est pas présente dans les événements fournis.,0.8096,Doc 39 (Score: 0.6050000190734863),Théâtre de la Bastille,2026-01-19T19:00:00+00:00,0.6,3,
faiss_index_short,Question 18 :,Je veux sortir.,"Quel type de sortie cherchez-vous ? (Théâtre, Concert, Exposition...)","Voici quelques suggestions :

1. **Comme une impression** au Musée de la poste (du 15 novembre au 27 décembre 2025) : exposition sur le patrimoine, tarifs entre 6 et 14 €, accessible dès 6 ans.

2. **Le plaisir, la peur et le triomphe** au Théâtre de la Bastille (du 19 au 30 janvier 2026) : spectacle de Joaquim Fossi, entrées payantes.

3. **Journée Portes Ouvertes** à Le Cordon Bleu Paris (le 31 janvier 2026) : gratuit, mais pas d'autres détails disponibles.

Si tu cherches autre chose, précise ta demande !",0.8647,Doc 63 (Score: 0.6460000276565552) | Doc 39 (Score: 0.6449999809265137) | Doc 38 (Score: 0.6370000243186951),Musée de la poste | Théâtre de la Bastille | Le Cordon Bleu Paris,2025-11-15T10:00:00+00:00 | 2026-01-19T19:00:00+00:00 | 2026-01-31T13:30:00+00:00,0.6,3,
faiss_index_short,Question 19 :,C'est combien ?,Le prix dépend de l'événement. De quel spectacle parlez-vous ?,"Pour ""Comme une impression"" au Musée de la poste, les tarifs sont 6 €, 8 € ou 14 € selon l'âge.

Pour ""Hmar Lil - Somnambule"" au Théâtre 13, les tarifs varient de 5 € à 25 € selon la catégorie.

Pour ""Danses en-jeu(x)"" au CRR de Paris, l'entrée est libre dans la limite des places disponibles.

Si tu cherches un autre événement, précise-le.",0.8684,Doc 63 (Score: 0.7129999995231628) | Doc 7 (Score: 0.6759999990463257) | Doc 10 (Score: 0.6729999780654907),Musée de la poste | Théâtre 13 / Bibliothèque | CRR de Paris - Auditorium Marcel Landowski,2025-11-15T10:00:00+00:00 | 2026-03-10T19:00:00+00:00 | 2026-03-16T18:00:00+00:00,0.6,3,
faiss_index_short,Question 20 :,Est-ce que c'est bien ?,"Je peux vous donner la description des événements, mais je n'ai pas d'avis subjectif.",Je ne peux pas répondre à cette question car l'information n'est pas présente dans les événements fournis.,0.8618,Doc 78 (Score: 0.6510000228881836) | Doc 63 (Score: 0.6439999938011169) | Doc 68 (Score: 0.640999972820282),TLM | Musée de la poste | Theatre de Belleville,2025-12-06T16:00:00+00:00 | 2025-11-15T10:00:00+00:00 | 2024-07-02T08:00:00+00:00,0.6,3,
